ID,site,ALS,P1,P2,P3,T1,T2,T3,GR1,GR2,GR3,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_4,CO2_1,CO2_2,CO2_3,pop1,pop2,pop3,GDP1,GDP2,GDP3,area1,area2,area3,light,income
1,1,87.12809223,245.1750011,416.9250107,315.3000069,14.71819115,13.21675515,13.84248376,0.312845526,0.355159525,0.310195811,11.6309,9.872372,10.61908,11.854868,11.35993769,11.50833495,11.66058527,11.72141241,11.64671703,11.4699793,22.15221133,21.99737381,21.78473239,3.737688782,3.686620893,3.616713242,19.10293946,4
2,1,38.54796203,324.9250069,481.5500031,297.7250099,15.27411008,13.86521363,14.01368928,0.358100922,0.385915147,0.319948806,10.93275,10.115544,9.863294,12.87748,10.26454374,10.43770136,10.62488887,11.12390867,11.09165548,10.96004551,21.41580573,21.28128034,21.06863896,3.323577043,3.29255055,3.250684174,14.66914209,4
3,1,38.29809451,183.9250069,319.7000084,251.6750031,15.37690687,13.86678267,14.54504657,0.362784899,0.381240383,0.314719803,13.8037,13.21208,14.67398,16.6003,11.21953901,11.36870331,11.51850193,11.65053858,11.57777492,11.40185008,22.14870915,21.97601732,21.76337595,3.640260198,3.599847647,3.501799777,19.63392465,4
4,1,24.08581144,324.9250069,481.5500031,297.7250099,15.27411008,13.86521363,14.01368928,0.353734305,0.364367517,0.315879162,11.86825,11.066058,11.13396,13.89952,10.99687401,11.18147724,11.36823076,11.52779581,11.50584249,11.35913593,22.08189632,21.96066631,21.74802501,3.541173809,3.523781946,3.487608389,13.49151123,4
5,1,21.30891932,324.9250069,481.5500031,297.7250099,15.27411008,13.86521363,14.01368928,0.339630554,0.362779151,0.35044232,12.3763,11.050886,11.20696,13.24922,11.99027276,12.17066375,12.36817463,11.91695178,11.88425168,11.75355451,22.29476038,22.16373124,21.95109013,3.714667959,3.673724318,3.576792673,24.16881129,4
6,1,21.89917854,238.6750031,394.6500168,313.0999947,17.05357695,15.53166127,16.23272729,0.299903009,0.327579511,0.285802321,17.0109,15.25618,16.9598,19.68142,12.57523639,12.69356323,12.87905646,12.60419887,12.48647749,12.35151007,23.09778288,22.88949342,22.67685227,4.575159596,4.514348848,4.465092493,27.88130177,4
7,1,19.73178283,324.9250069,481.5500031,297.7250099,15.27411008,13.86521363,14.01368928,0.365767528,0.366978482,0.341078812,12.48155,11.277852,11.32702,13.89084,10.84455109,11.03359706,11.2211594,10.91497319,10.89031138,10.74475673,21.08338754,20.96309042,20.7504491,2.670204641,2.582070498,2.542756984,19.23893629,4
8,1,41.40435654,354.3750038,530.0250015,331.6750107,15.53486609,14.40610623,14.36730981,0.306727058,0.321115869,0.274381031,11.9947,11.25792,11.37164,13.9966,16.1808975,16.42629486,16.52899478,15.34264483,15.28862568,15.14273484,25.89374983,25.74054567,25.52728688,7.175533983,7.161608934,7.121229676,27.91794135,4
9,1,67.41640989,238.6750031,394.6500168,313.0999947,17.05357695,15.53166127,16.23272729,0.358960136,0.377343172,0.333054988,15.5254,13.71648,15.22172,17.5371,11.71935737,11.83721883,12.01703044,11.0955739,10.97719464,10.8448204,21.4403792,21.23142323,21.01878169,3.432293275,3.33562052,3.228401615,21.04876865,4
10,1,270.9833126,262.8000031,401.8249969,346.875,16.24344993,14.76368022,15.5053575,0.347211862,0.368272281,0.315878278,15.62365,13.11822,14.98262,17.62718,12.46610017,12.58799225,12.76957543,11.89379968,11.79110278,11.65431342,22.31949786,22.12016464,21.90752336,4.264072936,4.232466832,4.1095558,17.62929514,4
11,1,172.5908688,236.1500053,301.4000053,307.8000031,17.60802174,16.09112787,16.86275053,0.293597406,0.322272072,0.268778915,16.4171,14.6612,16.507,19.35878,17.34669752,17.55517899,17.67391305,16.47449094,16.39444677,16.25147421,27.05832009,26.88236123,26.67130083,8.440910245,8.411343515,8.291542716,37.90369685,4
12,1,491.324152,359.4000092,310.9250031,408.0750122,14.57306814,13.15471268,13.61543274,0.270224348,0.305093135,0.269560597,11.5835,11.1972,12.76708,13.8581,12.06264512,11.91177558,12.15260136,11.95212987,11.44530865,11.47117866,22.43123281,21.82476224,21.61212095,3.910021874,3.893303038,3.597160915,17.96701826,4
13,1,138.2484666,172.7000008,239.9000015,199.1749992,18.45828629,17.1458168,17.68333769,0.310713709,0.354176766,0.324384188,18.18185,15.2652,16.34246,19.72246,10.46329917,10.48065335,10.68312717,10.95222411,10.69628584,10.6101648,21.37157812,21.01056368,20.79792224,2.833907266,2.745939249,2.432887681,19.48476546,4
14,1,968.4534615,342.0000038,355.8749962,411.4250107,14.81475878,13.37538695,13.97738051,0.184925337,0.235868163,0.173023474,11.0788,9.159874,10.393722,10.67464,11.33638887,11.34666712,11.56719141,11.08618832,10.83583512,10.76765475,21.3466462,21.00021099,20.78756957,3.258144221,2.842612429,1.903242154,18.14501415,4
15,1,357.0236392,1003.100006,972.5000153,988.8750153,17.08189726,16.77888441,16.29893112,0.490197693,0.488991019,0.450673332,9.986725,9.515076,11.23617,14.13544,11.72283362,11.71759153,11.94980793,11.36316121,11.07184456,11.04725229,21.57665233,21.06649108,20.87463146,3.775814606,3.705257282,3.574769916,39.0581291,4
16,1,149.8007158,1155.600021,1128.375061,1228.200027,16.76185107,16.59443426,16.05169058,0.530395528,0.501430762,0.467839601,11.34175,10.613332,12.78398,16.60504,10.98015608,11.08863514,11.27984434,11.23679607,11.122238,11.01726234,21.40296621,21.05653459,20.84301751,4.055268095,4.0125424,3.935649018,26.95890925,4
17,1,5.736099949,1719.725067,1553.75,1774.825043,20.84375858,20.63613844,20.28885508,0.501867243,0.505875973,0.473608609,10.1452,10.119644,12.60806,17.02962,10.21092845,10.34039338,10.61274225,10.90725232,10.82832745,10.82532163,21.21955005,20.84138145,20.63504981,3.695223348,3.645090055,3.493049983,42.1207743,4
18,1,353.2424062,740.7750092,669.6250153,614.7250214,9.754701853,9.74075985,9.900043488,0.543763763,0.515279923,0.464382377,11.9769,9.97148,11.61312,13.09932,13.20935713,13.60276899,13.35160329,11.26419235,11.29338416,11.24346228,21.59912831,21.42592641,21.2061312,3.918440965,3.880156325,3.819479191,33.21938562,4
19,1,243.4264417,964.1250153,944.7250214,877.2000122,9.189346671,9.493952274,9.154064298,0.519980976,0.517819214,0.472025703,12.35,11.7172,12.71302,17.80848,13.101912,13.16644837,13.46669646,11.80056232,11.55732129,11.59960339,22.19138571,21.81759539,21.60211626,4.060684162,3.95494599,3.594757228,27.25083241,4
20,1,79.97400479,1093.100021,977.3750305,1034.925049,14.69545531,14.39945531,14.64114547,0.549375332,0.528218157,0.480816554,10.57224,10.690444,14.21046,17.21536,12.40001388,12.32934904,12.55193319,11.5906352,11.24111544,11.22539731,21.83855988,21.3325634,21.12312121,3.660167365,3.554404623,3.161558563,34.42362841,4
21,1,269.1232121,1064.475037,1031.850006,953.8750153,8.983644009,8.695963264,8.901338577,0.470636844,0.451663197,0.40330081,9.730155,9.471458,11.81324,14.10826,9.792069249,10.00828802,10.15009176,10.89835894,10.9129473,10.74981089,21.34428293,21.16305402,21.0180111,2.978124395,2.969646928,2.951574052,39.18006182,4
22,1,72.85044232,999.0750122,933.6000214,900.8500214,6.633110762,6.46277523,6.205799699,0.508184952,0.490476876,0.469480455,7.112595,7.121136,8.35791,9.62892,15.79933499,15.24553438,15.02847465,13.47384256,13.22772801,13.05336152,23.57043351,23.23011719,23.06079687,5.240376095,5.185450586,5.11758494,54.76642943,4
23,1,59.44622619,1184.725037,1164.925018,1243.025024,9.893814564,9.627009869,9.539937496,0.499681101,0.504736549,0.467907973,10.236,9.433866,11.5194,13.62098,12.596902,12.78739408,12.98953015,12.44093282,12.43267691,12.31540306,23.06669868,22.90685115,22.62364716,4.602999099,4.58808149,4.51544873,35.43383505,4
24,2,25.61993954,114.3500023,138.0750027,171.375,20.20465946,20.07462597,19.49744129,0.089554519,0.089998506,0.042676924,14.2618,11.24056,11.41564,9.092908,8.891110394,9.211060497,8.920005623,10.9797904,10.75873709,10.6453537,20.83229638,20.67666685,20.32567937,1.335437767,1.324204926,1.079860549,39.5208812,4
25,2,54.93296591,840.2250214,849.3250275,657.6000214,8.911157846,8.912273884,8.728509665,0.518310373,0.482686795,0.436105038,9.05,9.625386,10.956922,11.020474,11.92065492,12.2952899,12.27837819,11.34594029,11.35423827,11.39020816,20.84425811,20.70447301,20.59028798,3.008180695,2.96452054,2.933661408,30.54628741,4
26,2,54.88903143,840.2250214,849.3250275,657.6000214,8.911157846,8.912273884,8.728509665,0.452081753,0.452960624,0.397066674,10.7417,11.52772,12.92944,12.73776,10.3095248,10.61689807,10.55849794,11.37705969,11.27722464,11.24110687,20.80324951,20.55763959,20.44345432,2.743146178,2.711249804,2.6945228,22.35461844,4
27,2,140.6793166,771.7500153,817.2750244,617.1750183,10.63133574,10.65979695,10.36032057,0.452500781,0.437875611,0.377855369,11.9302,12.131736,13.5498,14.4033,11.92515553,12.21216894,12.14487889,12.46144814,12.33428945,12.27862937,22.14141626,21.84249786,21.70340416,3.721556645,3.701696176,3.689064831,23.91681399,4
28,2,26.32853681,793.3500061,845.3250122,628.25,11.3539412,11.45660686,11.04110718,0.444855572,0.436375341,0.391830175,17.05015,16.80922,18.52292,19.26986,10.21210704,10.54540656,10.50470273,11.61982293,11.54795355,11.52960683,21.85678283,21.57489293,21.28372936,3.103637223,3.073250105,3.051870186,14.20155621,4
29,2,138.9423358,910.0000153,1031.050018,882.3250275,11.15745115,11.23605967,10.76436424,0.491236831,0.443240794,0.370927884,14.18745,14.94486,15.78012,16.89768,14.59716755,15.52852377,15.68325456,12.44387408,12.43179477,12.46258905,21.94957186,21.83620319,21.67067622,4.431233967,4.412855905,4.374379327,22.4580657,4
30,2,364.8165683,1856.450043,2170.850067,1768.000031,6.081002593,5.621508479,5.324835777,0.466222531,0.453478069,0.334580276,24.79115,21.82402,23.466,26.96688,10.23801537,10.36645318,10.57342627,11.23798302,11.12367117,11.06852379,21.25680614,20.88297515,20.87534271,2.245633785,2.127702345,2.041549763,17.98086031,4
31,2,68.23315451,788.4500275,833.2250061,816.0250244,11.56609869,11.1753068,10.53893304,0.380084968,0.358357337,0,25.30665,21.30324,23.11614,26.02448,11.34619144,11.93845911,11.9246866,12.95120003,12.9523157,12.97360305,22.76346221,22.9204544,22.72767703,3.697544369,3.663733782,3.565577587,30.5736979,4
32,2,98.16614341,699.6750031,784.2000122,758.2750092,16.28626204,15.99062014,15.28552079,0.393361408,0.388733095,0.313740576,16.4875,16.48908,17.06456,16.41614,10.16094358,10.66332054,10.6018875,11.21590227,11.0690595,10.99464561,20.86485273,20.73176415,20.54015959,2.524922198,2.500144906,2.445832067,20.75920643,4
33,2,24.90192296,1239.075058,1144.375,943.3249969,13.54192305,13.05048537,12.18557644,0.399711662,0.372524021,0,19.76505,18.8526,18.4322,18.42086,12.67204486,12.7694256,12.88524839,12.29452676,12.29605864,12.34492596,21.5885142,21.27748053,21.52919881,3.561702515,3.555446803,3.547275712,29.82491944,3
34,2,120.8395357,504.2249985,572.8000183,436.2250061,9.768323421,9.451970816,9.087091446,0.457462189,0.451563814,0.39671044,25.1245,24.95474,24.93722,26.0707,9.921511419,10.173232,10.08088664,11.27279221,11.34761885,11.40134251,20.68768986,20.2420423,19.71956033,2.629931935,2.57434339,2.499379201,29.15675891,4
35,2,185.1445026,541.75,604.4750061,464.9250031,9.613443136,9.332604885,8.904517651,0.490554558,0.482536101,0.400633435,26.30565,27.02204,26.72544,28.0512,9.506122031,9.780886073,9.696304434,11.04111648,11.15312908,11.21720867,19.87938142,19.47518074,19.31654801,2.362063123,2.321422622,2.274844661,22.01856438,4
36,2,353.9069405,1049.525009,1144.625,983.4250031,7.375802398,6.779807091,6.138780475,0.436971687,0.437950275,0.324588847,27.63665,27.01456,28.2441,29.9401,9.527735975,9.944135072,10.75847036,11.01904339,11.10854431,11.15876281,20.30097823,19.72383651,19.6040735,2.630987837,2.594821018,2.539308053,26.2183604,4
37,2,21.2140542,697.2750244,523.4500198,494.6750107,13.18298817,12.83874869,11.98897529,0.329546822,0.328329899,0.267349592,18.6003,18.4452,17.57414,19.711,10.92691586,11.16909666,12.13871806,12.42853253,12.6067397,12.63572406,22.0816589,21.6327079,21.71837019,3.449263096,3.414398174,3.308836347,30.38708974,3
38,2,35.05284913,505.9250107,478.0500031,491.8000031,11.36463642,11.00620174,10.45204997,0.503584705,0.462578752,0.355627352,17.67355,17.47556,16.70142,19.06934,8.74260682,8.475800282,9.819110665,11.22616438,11.4743844,11.64639964,18.86801107,18.39382099,19.41102685,2.75093781,2.735021466,2.624334626,4.457526557,2
39,2,70.95259089,509.0750122,513.1250153,526.8499985,10.02642655,9.532044411,9.169208527,0.444535389,0.455344415,0.245704617,18.02885,17.95754,17.62364,19.8654,11.97697978,12.55892674,13.77151703,12.2696359,12.33600604,12.3689031,20.6131197,20.20225821,21.05485917,3.678403978,3.627001981,3.560888952,8.125791408,2
40,2,224.5383147,493.4750137,543.1750031,520.1500168,9.982760191,9.398543835,8.804084778,0.52256278,0.445489121,0.358969696,15.8583,16.12552,15.31768,15.924,9.915275989,11.14565551,12.19607323,11.52753184,11.64627294,11.71798886,19.82639068,19.54636756,20.25438971,2.540544944,2.529891188,2.446898212,2.118365638,2
41,2,21.45120667,410.9250107,471.4500122,457.8750076,8.65987134,8.219222426,7.931984901,0.436170851,0.428753146,0.368034961,19.7098,18.5041,17.5903,17.80234,11.95206406,11.99649105,12.37466996,11.87211293,12.01859279,12.13608897,20.47184667,20.31766069,20.96812972,3.536281644,3.508732274,3.480356097,31.21396809,3
42,2,-7.57342831,370.3500061,353.0999985,402.7500076,13.12028694,12.90584993,12.42486191,0.424285999,0.39424307,0.015474498,22.87855,20.45876,17.88422,18.15498,9.256852035,9.015898007,9.17009131,10.91215133,10.68296236,10.5260054,19.19713685,18.05836248,18.39923539,2.12523616,2.109351401,1.835147976,9.585055716,3
43,1,45.40498971,1373.225037,1308.974976,1412.950012,10.09080839,9.236938,9.456313133,0.494375497,0.50427499,0.480225137,6.865475,6.337876,6.63672,7.674412,11.14749814,11.15765963,11.33433427,11.19701504,10.93427791,10.84549907,21.56574516,21.16184534,20.89437242,3.332707447,3.296296361,3.187367222,20.46007132,4
44,1,1427.091724,453.4750061,416.8500061,408.0999985,9.965675116,9.378433228,8.925752163,0.421691289,0.440756491,0.454934456,9.687195,10.042966,11.55516,10.478414,12.54497752,12.41032876,12.50010239,12.63969749,12.14897983,11.97589852,22.77376521,22.14524179,21.8773332,4.491297969,4.470768489,4.374137512,27.18689084,4
45,1,1363.408108,556.5250092,518.7500076,502.7500153,8.083596945,7.444403052,7.054017305,0.399214372,0.423711253,0.419390731,9.37796,9.559812,11.00016,10.079438,14.60496879,14.72463328,14.7459662,13.78784602,13.59937616,13.30452407,23.96815395,23.6404614,23.37255193,5.926926352,5.897065748,5.759945566,33.76538938,4
46,1,65.9373159,2202.675049,2144.275024,2335.525085,10.42813611,9.628575087,9.791603565,0.488602804,0.519860827,0.486396287,6.83037,6.46724,6.745398,7.6781,12.3783399,11.79935268,11.5660706,11.29089913,11.03337471,10.84460518,21.08167123,20.65968515,20.59963164,3.054658497,2.956226119,2.799134025,20.70001079,4
47,1,1596.455832,353.7500038,350.0250092,415.3250122,11.74142146,11.47435808,10.68446422,0.262688979,0.291320737,0.282611862,6.863455,6.974018,8.211202,8.652916,13.70619661,13.7148786,13.8292866,13.43853632,13.17141165,12.99265208,23.75364508,23.24988396,23.05525286,5.808290943,5.715873391,5.56850861,30.61359248,4
48,1,36.08676506,2202.675049,2144.275024,2335.525085,10.42813611,9.628575087,9.791603565,0.427458267,0.474537497,0.469807778,6.451795,6.125634,6.34884,7.24398,13.47962056,12.90506542,12.68110257,11.51422432,11.25972037,11.07887968,21.44536917,21.0114712,20.95141791,3.272727577,3.106500713,2.986652923,30.18872038,4
49,1,1121.750743,466.2500076,475.1250076,515.7500076,15.45939684,14.97403836,14.21828938,0.395500289,0.391300535,0.359268173,6.33744,6.126652,7.171698,8.61922,11.75828833,11.85262245,11.89295463,12.00667393,11.86664915,11.58758621,22.31835479,22.03539126,21.76724664,4.566097448,4.505573565,4.440784083,36.70263008,4
50,1,181.8119052,1023.050003,926.6250153,1045.025009,19.27159834,18.91534138,18.48534775,0.429346067,0.430091473,0.389659952,10.3632,9.357422,11.4509,15.81682,16.16247311,16.16264416,16.29173467,15.45752431,15.18134288,15.01548237,25.94362166,25.52728688,25.26050803,7.863334142,7.770838777,7.502153476,38.7332215,4
51,1,97.85921531,1320.225067,1360.125,1524.100037,16.69794965,16.7102232,16.53145075,0.564653725,0.529503513,0.518394959,10.80425,10.17856,12.1371,16.80672,12.72899786,12.8941135,13.01403314,11.88930238,11.8590679,11.64920023,22.18570253,22.02963605,21.78679828,4.359570739,4.255697333,3.584375077,32.74870381,4
52,1,443.6241363,663.5750122,609.3250122,523.5000153,8.029265165,8.181472659,7.950929403,0.466411962,0.46203117,0.413802399,10.40802,8.743324,10.598954,12.21518,11.76326945,11.82006955,12.11232934,11.78806805,11.56941133,11.57748979,22.09367618,21.63050556,21.36719037,4.133161129,4.071957815,3.672490313,45.01253974,4
53,1,8.234213763,1601.025085,1249.700043,1479.025024,20.60382986,20.18935585,20.33833551,0.457291627,0.444847276,0.407230384,9.247345,9.24872,11.65576,15.54632,11.09538716,11.22969872,11.3132349,11.29888135,11.18910873,10.98782577,21.890436,21.64256148,21.47330196,4.129118089,4.098018923,3.959660831,17.78923932,4
54,1,577.7279433,416.5500107,377.1500015,375.2750092,4.228455245,4.229432285,4.480766177,0.379141251,0.38956832,0.31727597,6.164735,5.258744,6.042862,6.568556,13.80482117,13.5958935,13.46286045,12.19614039,11.99057118,11.84093904,22.20851951,21.78910631,21.55633434,4.18107765,4.080658229,4.005211838,60.15903037,4
55,1,274.9435185,908.9500122,772.75,823.4000397,10.30936503,10.35698938,10.14791846,0.536809501,0.513761724,0.48926004,10.21617,9.90174,11.67708,14.22176,12.87507534,12.92399506,13.21431137,12.73330708,12.5038638,12.52740383,23.05977765,22.63612448,22.41695812,5.365636699,5.267296179,5.04966995,36.88654159,4
56,1,290.7675764,907.8250427,799.3750153,827.8500061,9.599559784,9.647086143,9.429380178,0.526753015,0.513145257,0.488477722,10.510405,9.771628,11.87084,14.30538,10.77270508,10.86084427,11.10859215,10.89121827,10.74253285,10.69403679,21.18550476,20.83808164,20.6189153,3.357505322,3.223760118,2.953909056,30.78287391,4
57,1,76.93581798,1490.225006,1249.000061,1387.600037,18.80465984,18.50978804,18.7232604,0.512806645,0.491269179,0.46065984,11.3375,11.40764,14.81048,19.5089,12.2764337,12.4618941,12.64101349,11.87686027,11.8550809,11.72249349,22.17917921,21.97074978,21.77191062,4.524342322,4.448494246,4.268101901,34.33164702,4
58,1,163.0952796,1057.825027,896.3000336,908.5500336,13.77023435,13.62832713,13.5094142,0.521739986,0.492171217,0.464931202,11.3387,10.120058,11.88886,17.29806,13.43966166,13.41169066,13.74489692,12.37874182,12.037067,12.12964232,22.58771047,22.11107329,21.88343838,4.643096586,4.566516719,4.26126572,26.15684666,4
59,1,182.6728095,1057.825027,896.3000336,908.5500336,13.77023435,13.62832713,13.5094142,0.567622388,0.552757824,0.502452017,10.50968,9.408748,11.132204,16.26838,12.45168023,12.68603093,12.84735237,11.52164479,11.56246851,11.39391558,21.83410675,21.74096794,21.5133333,3.899544656,3.840857676,3.698583631,25.13374221,4
60,1,216.7667572,930.3249969,825.9500122,774.375,10.46697307,10.53802896,10.25229144,0.507404353,0.480847588,0.453315635,12.64715,11.2689,13.06876,16.79222,10.90151885,10.94245597,11.24248412,11.18281624,10.9578805,10.99040783,21.19841508,20.77368083,20.55451478,3.369314594,3.28941786,3.063722318,34.25119873,4
61,1,198.6795268,920.3000336,936.2250061,870.5500031,8.904228568,9.060785055,8.813619614,0.494644076,0.452481193,0.372906663,12.0658,11.87116,12.91264,17.53786,12.45317411,12.55091791,12.80110855,11.62442778,11.47922167,11.44770695,21.92596454,21.65127713,21.40230338,4.083837026,3.888454046,3.358744706,26.73030417,4
62,1,228.2926203,875.3500214,863.5999908,799.5750122,8.331288576,8.503917456,8.264240861,0.488107477,0.482287523,0.405712719,11.08545,10.592492,11.73584,15.96854,14.53716509,14.76390039,14.894418,13.91248282,13.89932361,13.72562218,24.276578,24.13606533,23.88709165,6.300854331,6.234452612,6.008276322,38.02900727,4
63,1,198.3322668,920.3000336,936.2250061,870.5500031,8.904228568,9.060785055,8.813619614,0.488751182,0.472457807,0.397665278,11.78095,11.60968,12.77414,17.47508,12.52582515,12.6860352,12.89927302,11.69436254,11.65997769,11.55052881,22.12632229,21.95611471,21.70714059,4.265681778,4.149111054,3.920098904,22.00701992,4
64,1,263.1076106,1110.275024,1049.000031,1143.375,12.4599762,12.53378081,12.26328754,0.540526541,0.509386465,0.499331114,11.162935,10.65176,13.04776,17.22872,12.20587829,12.27626353,12.53293992,11.53942125,11.25764688,11.29592448,21.64010231,21.22229997,20.97740655,3.99192065,3.857703334,3.517064793,27.1939627,4
65,1,220.8010947,1099.675034,1011.599991,1123.100021,12.43175149,12.4259212,12.19838429,0.513981463,0.481668731,0.449516346,12.8798,12.3019,14.68338,18.77534,15.01895666,15.26672613,15.47171072,13.54638408,13.54986822,13.47955992,23.84900324,23.76499713,23.56410608,6.026633852,5.966607448,5.756385773,29.94386326,4
66,1,214.0232756,993.4250336,952.0250244,989.7750092,9.560198069,9.555567265,9.293088436,0.519235192,0.506229037,0.466205544,10.743625,10.207316,12.3426,15.15898,13.26011607,13.41732402,13.76189031,12.86645758,12.80589235,12.85221077,23.08060303,22.99555046,22.77767303,5.337346079,5.282156055,5.187129698,25.21456653,4
67,1,186.9222749,882.7250061,866.4250031,855.3500061,10.04414821,10.1746161,10.1761651,0.486811228,0.435905537,0.41444277,14.33245,13.46556,15.94882,20.2326,14.45867847,14.83547617,14.83880397,12.42368566,12.47972427,12.37455407,22.7551217,22.71947825,22.52153633,4.981530003,4.952148412,4.891788842,40.13034,4
68,1,23.46419329,1294.125031,1170.925018,1242.400024,16.27441216,15.83445644,15.84208512,0.543308724,0.515425762,0.497782817,8.751475,9.89935,13.0747,18.50892,10.52374579,10.44910054,10.54862459,11.00913051,10.67569438,10.50133,21.1340367,20.72988211,20.47917914,3.352008655,3.233140286,2.983635958,39.86057295,4
69,1,33.90108479,661.2500191,965.4000397,630.6500092,14.88496685,13.76570511,13.74388289,0.450231396,0.448649514,0.39383323,9.3035,9.10172,8.84332,11.12748,12.31885438,12.50579834,12.65728878,11.56841282,11.55372262,11.37467597,22.01725352,21.90371654,21.69107511,3.788641259,3.72636119,3.618340095,13.21832811,4
70,1,16.85365879,668.4000206,959.2750092,606.9500122,15.28851104,14.23627567,14.27060604,0.414440056,0.422187076,0.410364563,8.73019,8.72416,8.53746,10.008758,10.53617072,10.68294739,10.90171205,10.92916155,10.86470746,10.78152342,21.28221317,21.12056947,20.90792823,3.265397779,3.218012721,3.128181555,16.4420196,4
71,1,291.1461131,262.8000031,401.8249969,346.875,16.24344993,14.76368022,15.5053575,0.311866029,0.347148678,0.292177601,15.78465,13.3338,15.18466,17.38848,12.55666519,12.68593563,12.86429651,11.60440523,11.48956854,11.35503249,21.78531328,21.60838123,21.39573986,3.737101794,3.694337573,3.60229239,20.24540684,4
72,1,58.84013425,668.4000206,959.2750092,606.9500122,15.28851104,14.23627567,14.27060604,0.432148958,0.426225917,0.39083626,8.576595,8.965312,8.721134,10.411838,12.18763791,12.34068178,12.57013934,12.0150649,11.95231693,11.86405297,22.44800069,22.2858302,22.07318895,4.129213939,4.077777159,3.957198449,17.92204125,4
73,1,76.91126156,354.3750038,530.0250015,331.6750107,15.53486609,14.40610623,14.36730981,0.394053769,0.391619728,0.347470004,10.71603,9.838932,9.917736,12.40823,15.26964101,15.5790086,15.61805066,13.40234625,13.2981693,13.19956551,23.8615572,23.6623216,23.4496798,5.631462235,5.5854102,5.477572997,17.36457904,4
74,1,113.920086,179.8000031,180.3250046,222.7250042,18.3498106,16.84046793,17.49774694,0.272433308,0.294383148,0.246674755,14.41595,13.4959,14.95202,18.30812,15.71211484,15.73647058,15.82580132,15.30554194,15.13403063,14.96262322,25.62110564,25.40539706,25.19916033,7.056441488,6.999494861,6.811123981,21.39731278,4
75,1,158.2858012,400.6999969,578.0250092,377.3999939,15.12280512,13.96902299,13.94401574,0.325405154,0.334594353,0.331269725,10.778955,9.431796,9.68652,12.285852,11.80841422,11.95394748,12.14911857,11.1983061,11.1493933,11.02231789,21.36445255,21.21392209,21.00128111,3.616739381,3.554756281,3.272750566,21.65080537,4
76,1,412.5148947,262.8000031,401.8249969,346.875,16.24344993,14.76368022,15.5053575,0.316168443,0.33110693,0.280458219,13.43175,12.15088,14.0032,15.57032,13.14158334,13.30929489,13.45734845,12.20418191,12.17746311,11.99256103,22.63664871,22.51086957,22.29822808,4.273660925,4.124581496,3.783411046,32.70537222,4
77,1,20.37427493,553.2250061,795.1250153,511.9250031,15.37228203,14.32863712,14.24008513,0.419812597,0.416723424,0.377949288,10.23819,9.714598,9.695066,12.268596,10.26843553,10.35190142,10.52630762,11.22005295,11.09803556,10.96311847,21.59741883,21.37367298,21.16103169,3.26375136,3.226383658,3.125861888,13.16688165,4
78,1,31.70000336,400.6999969,578.0250092,377.3999939,15.12280512,13.96902299,13.94401574,0.335976406,0.348293249,0.313837433,12.25195,10.920336,11.20332,14.57472,13.0530043,13.14636311,13.36292437,12.49894983,12.36536564,12.2823044,23.01314909,22.78332093,22.57067903,4.646352224,4.5342967,4.23586624,18.36607679,4
79,1,19.37077525,553.2250061,795.1250153,511.9250031,15.37228203,14.32863712,14.24008513,0.386309122,0.383340575,0.350689955,11.28725,10.05375,10.22965,12.93462,11.91569158,12.07857648,12.29948673,11.44395575,11.39771783,11.30142578,21.8731594,21.72367313,21.51103199,3.455540829,3.407573495,3.300384719,18.08434176,4
80,1,20.73777047,277.8250027,387.6750107,264.5000076,17.04826498,15.78851843,15.7457211,0.335667005,0.368654391,0.401968598,13.5235,11.571642,11.9267,15.29302,12.51552812,12.79126811,12.4497929,11.42354335,11.14640584,11.05173484,21.8929685,21.51959485,21.30695395,3.582272557,3.471308876,3.082771196,24.30054599,4
81,1,128.5494254,83.35000134,130.2750015,111.0250015,19.10495472,17.61701679,17.97289371,0.289594951,0.344054695,0.307485353,15.1119,12.76312,14.38446,16.6687,13.89624174,14.03863264,14.14163743,13.186874,12.84494296,12.78907936,23.67639191,23.23722003,23.02457924,5.458995312,5.391643324,5.174237971,22.72763555,4
82,1,44.20911101,336.8000069,480.8500137,318.8500137,16.96158934,15.91168189,15.84672594,0.395443985,0.383436403,0.354763297,12.00745,10.446202,10.6364,13.54484,11.55381045,11.71099036,11.92441249,11.25093963,11.19673315,11.09526275,21.56047418,21.40794178,21.19530068,3.251567175,3.166017924,2.684255025,25.11479228,4
83,1,777.7760568,255.7500076,345.2500038,321.4000092,15.09001136,13.66713548,14.3274951,0.247125702,0.291256587,0.234274454,10.9893,9.221472,10.715454,11.730032,12.17407637,12.35152385,12.49781982,12.53242675,12.50163148,12.32322606,22.96536377,22.83790401,22.62526244,4.595436227,4.440123813,4.113985002,34.27562492,4
84,1,11.57996354,277.8250027,387.6750107,264.5000076,17.04826498,15.78851843,15.7457211,0.348484022,0.39628867,0.389262192,13.8141,11.81635,12.16158,15.79494,11.06667247,11.059287,11.24262005,11.02952996,10.7543468,10.6607933,21.30468139,20.9329014,20.72026024,3.187702031,3.145757963,3.024035716,19.6733169,4
